file_name,path,cluster_id,sample_rate,channels,sample_width,frame_count,duration_s,trimmed_duration_s,trim_start_frame,trim_end_frame,peak_abs,rms,crest_factor,zero_crossing_rate,silence_ratio,trimmed_fraction,burst_count,spectral_centroid_hz,spectral_bandwidth_hz,spectral_flatness,dominant_freq_hz,low_band_ratio,mid_band_ratio,high_band_ratio,provisional_tags
4089.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/4089.wav,4,44100,1,2,46570,1.0560090702947846,0.8774149659863946,4178,42872,1.0,0.06929939240217209,14.43014094837369,0.12031609010285813,0.8383293966072579,0.1691217522009878,1,904.6622917902278,877.1576022728404,0.005050154091156042,482.09799968987437,0.10463819412134061,0.8374955956897301,0.05786621018892932,mid-length|single-roll|tonal
4128.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/4128.wav,0,44100,1,2,78826,1.787437641723356,1.1428344671201813,7683,58082,1.0,0.05155482515692711,19.396826523145254,0.2183824928639391,0.8978129043716541,0.3606297414558648,2,2594.7624075315916,3703.9291464764187,0.08699561614199934,308.00611123236575,0.04532582565526763,0.5521393138769735,0.402534860467759,mid-length|high-texture|noisy|sparse|peaky|buzzy
4150.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/4150.wav,4,44100,1,2,60906,1.3810884353741497,1.2447392290249433,5908,60801,1.0,0.10171808302402496,9.83109364894154,0.12888925375584928,0.8303943782221784,0.09872590549371163,1,886.7586968241184,788.5861381409361,0.002950013548854721,776.8695462080776,0.0986006269321753,0.8850348424539773,0.01636453061384732,mid-length|single-roll|tonal
4196.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/4196.wav,4,44100,1,2,25066,0.568390022675737,0.3135600907029478,3281,17109,1.0,0.10684684664011002,9.35919057460141,0.1040095751047277,0.7996489268331605,0.44833639192531716,1,2330.4143561523897,2656.828095500972,0.05287818041515991,398.64767139137984,0.011685403999496502,0.5964310244198319,0.3918835715806717,micro-burst|high-texture
4307.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/4307.wav,4,44100,1,2,53738,1.2185487528344672,0.5253514739229025,10706,33874,1.0,0.08355041593313217,11.968821325800809,0.08936114781249418,0.8500130261639808,0.5688711898470356,2,1029.8658845348234,1830.1737365751492,0.019368568618976175,1058.3390883977902,0.1319317447939342,0.8387616916214737,0.029306563584591987,mid-length|long-tail
434.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/434.wav,2,44100,1,2,344042,7.80140589569161,7.717074829931973,3701,344024,1.0,0.05141526460647583,19.44947687527895,0.11869515551925497,0.9432685544206812,0.01080972671941216,6,174.47303384613238,771.4098486913672,0.002543824368111012,49.12261962890625,0.9262102140711295,0.06887398267083719,0.004915803258033281,sustained|staccato|low-heavy|tonal|sparse|peaky
4431.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/4431.wav,4,44100,1,2,64490,1.4623582766439909,0.9338321995464852,16113,57295,1.0,0.11675671488046646,8.564817886695279,0.1165470080168711,0.6013955652039076,0.361420375251977,2,1712.8397461432953,2133.6231027783006,0.028640732826652283,514.0109756689816,0.06968851719997655,0.673673241920836,0.2566382408791873,mid-length|high-texture
4649.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/4649.wav,0,44100,1,2,35818,0.8121995464852608,0.53859410430839,5248,29000,1.0,0.06456274539232254,15.488808505948613,0.21182678616299522,0.8704282762856664,0.33686973030319955,1,1657.9019627274404,3385.1067339072742,0.05737152281130059,233.94240485011787,0.2112839367627109,0.6234814425240359,0.16523462071325312,mid-length|single-roll|buzzy
4659.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/4659.wav,3,44100,1,2,32234,0.7309297052154196,0.15471655328798187,3442,10265,0.999969482421875,0.061096351593732834,16.367089954426188,0.12043557844445134,0.9073338710678166,0.7883290935037538,1,7856.606143641128,8227.537908447694,0.23578456217637198,329.63505789242265,0.04480507064806546,0.41250579188239617,0.5426891374695384,micro-burst|high-texture|noisy|long-tail|sparse
474.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/474.wav,4,44100,1,2,103914,2.356326530612245,1.783922902494331,13229,91900,1.0,0.0836467295885086,11.95504002271692,0.09979502083473675,0.8327366861058183,0.24292203168004312,3,641.2139871101085,1421.413335143575,0.01246201921882296,209.94873046875,0.4065238710260673,0.5514762936606947,0.04199983531323792,mid-length|low-heavy|tonal
4871.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/4871.wav,1,44100,1,2,82410,1.8687074829931973,1.796077097505669,3203,82410,1.0,0.053103141486644745,18.831277623217385,0.26173112160079604,0.8509040165028516,0.03886664239776727,4,3962.0579565250127,4623.890382327858,0.1962829288895158,1061.1831665039062,0.009731914338630193,0.47750455554787363,0.5127635301134961,mid-length|staccato|high-texture|noisy|peaky|buzzy
4919.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/4919.wav,0,44100,1,2,35818,0.8121995464852608,0.645374149659864,3018,31479,1.0,0.06385758519172668,15.659846782454888,0.10994779015551275,0.7911106147746942,0.20539951979451676,2,2393.5000244532375,3724.597933840073,0.08629729144244572,55.78159586802994,0.4597885075952468,0.1743748086897967,0.3658366837149564,mid-length|noisy
495.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/495.wav,4,44100,1,2,71658,1.6248979591836734,1.4196598639455782,3559,66166,1.0,0.0859687328338623,11.632136092229443,0.15443013243646816,0.8237321722626922,0.12630829774763463,3,957.1887980926356,2157.791843202188,0.0285048957251752,371.2156787579664,0.14819840060496778,0.7879096045824816,0.06389199481255077,mid-length
4986.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/4986.wav,1,44100,1,2,32234,0.7309297052154196,0.3872562358276644,14841,31919,1.0,0.12384417653083801,8.074663080754496,0.18744764682158035,0.8120617981013837,0.4701867593224546,1,6033.126060963389,7164.286281126455,0.15336443982596143,260.8092282468673,0.021623386754814126,0.5356677758608924,0.44270883738429345,mid-length|high-texture|noisy|long-tail|buzzy
5037.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/5037.wav,4,44100,1,2,43218,0.98,0.8881632653061224,2951,42119,1.0,0.11907393485307693,8.398143567136511,0.1743758243283893,0.6554907677356657,0.09371095376926286,2,2128.4239164790274,1998.4802269250156,0.027635288869068145,838.8097426470589,0.000199659296845991,0.6225270171612611,0.37727332354189264,mid-length|high-texture
5061.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/5061.wav,0,44100,1,2,53738,1.2185487528344672,0.7695238095238095,3032,36968,1.0,0.05551663413643837,18.012619380749697,0.10542084597204905,0.890840745840932,0.36849157021102386,2,2267.999990329205,3465.5660026754226,0.09783594930055026,537.9950495049505,0.010283693036699557,0.7058162424826363,0.2839000644806639,mid-length|high-texture|noisy|sparse|peaky
5102.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/5102.wav,1,44100,1,2,52920,1.2,1.1834467120181407,521,52711,1.0,0.08170581609010696,12.23903080408839,0.16578166632022526,0.836885865457294,0.013794406651549518,3,5124.829089473137,3685.8875819728964,0.19499856038696026,5015.85744395478,0.009701628070557404,0.18340964449776215,0.8068887274316804,mid-length|high-texture|noisy
5129.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/5129.wav,1,44100,1,2,28650,0.6496598639455783,0.5506122448979592,3045,27327,1.0,0.10531075298786163,9.495706484173201,0.08516876679814304,0.7097731239092495,0.1524607329842932,1,3500.720815299495,3825.7746522248563,0.14361149406313334,196.1452928094885,0.052297496408953294,0.4741713747322632,0.4735311288587836,mid-length|high-texture|noisy
516.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/516.wav,4,44100,1,2,82410,1.8687074829931973,1.7874829931972789,3565,82393,1.0,0.13736794888973236,7.2797185084471,0.07650863376572947,0.7186021113942482,0.04346559883509282,2,887.8664763093144,809.14520260775,0.0031239074295409054,937.3672485351562,0.0612377875856523,0.9264922526911389,0.012269959723208875,mid-length|tonal
5168.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/5168.wav,1,44100,1,2,139754,3.1690249433106574,3.0883219954648524,3530,139725,1.0,0.1040261760354042,9.612965102741647,0.17294083132383561,0.6695836970677047,0.025466176281179753,5,5863.6705075525,6581.56907337874,0.2443994584801207,696.4645385742188,0.011705877539714866,0.4709401091985276,0.5173540132617578,sustained|staccato|high-texture|noisy
5207.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/5207.wav,1,44100,1,2,50154,1.1372789115646258,0.8607482993197278,7464,45423,1.0,0.063071608543396,15.854994395964338,0.3412557573824098,0.824460661163616,0.24315109462854412,2,3198.024229014722,3239.403820527638,0.10207161133826267,662.2144945862641,0.010437567714415839,0.42007005982890894,0.5694923724566752,mid-length|high-texture|noisy|buzzy
521.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/521.wav,0,44100,1,2,154090,3.4941043083900225,3.4165079365079367,3375,154043,1.0,0.04791221767663956,20.87150310488691,0.07528116867524612,0.8019209552858719,0.022207800635991926,12,1021.1030426273348,2011.1802998005835,0.029174277238130146,236.865234375,0.19091601677008285,0.7183501987955796,0.09073378443433744,sustained|staccato|peaky
5233.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/5233.wav,0,44100,1,2,107498,2.437596371882086,2.343877551020408,4090,107455,1.0,0.06978738307952881,14.329237691294612,0.05238285719601477,0.7753911700682803,0.03844722692515212,4,2479.8901952898154,4332.04613309092,0.06841249716627638,845.17822265625,0.004341555863977945,0.7538310436192996,0.24182740051672263,sustained|staccato|high-texture
5253.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/5253.wav,4,44100,1,2,103914,2.356326530612245,2.07,3511,94798,1.0,0.09494183212518692,10.532764932126396,0.11733854281947398,0.8079854495063226,0.12151394422310757,3,2124.519280452391,3273.7939314443884,0.05546176127046233,870.0759887695312,0.012286040461444936,0.7258839000574605,0.26183005948109456,sustained|high-texture
5287.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/5287.wav,4,44100,1,2,57322,1.2998185941043083,0.8595464852607709,4983,42889,1.0,0.11099240928888321,9.009625130284997,0.21590691020742833,0.6796343463242734,0.33871811869788215,2,1957.9594730847668,3562.1971096614207,0.053892470515383886,608.4604020471693,0.00016122341627100925,0.789390389492107,0.21044838709162203,mid-length|high-texture|buzzy
5296.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/5296.wav,1,44100,1,2,64490,1.4623582766439909,1.3950793650793651,2963,64486,1.0,0.08825428038835526,11.330895176977108,0.08902293414380748,0.8032563188091177,0.04600713288881997,4,3351.455389030273,4210.29531051257,0.14553863567650793,1005.6775514848106,0.017951224713680443,0.512123591338065,0.46992518394825467,mid-length|staccato|high-texture|noisy
5297.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/5297.wav,1,44100,1,2,35818,0.8121995464852608,0.743718820861678,3020,35818,1.0,0.14995841681957245,6.668515320505043,0.14618756456431303,0.6024345301245184,0.08431514880786195,1,4039.0423779094385,5320.846090671213,0.16703929224346345,960.0402463564851,0.005697063872212305,0.5729476318074579,0.4213553043203298,mid-length|single-roll|high-texture|noisy
5315.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/5315.wav,0,44100,1,2,32234,0.7309297052154196,0.6297052154195011,3101,30871,0.999969482421875,0.05025622621178627,19.897424812756007,0.0911798467409177,0.863343053918223,0.13848731153440463,4,1326.1444370157649,3053.3101946729075,0.028866537332232035,779.729924378826,0.14481816811844558,0.7862056932353204,0.06897613864623406,mid-length|staccato|peaky
5489.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/5489.wav,1,44100,1,2,60906,1.3810884353741497,0.9473469387755102,3123,44901,1.0,0.11482051014900208,8.70924540138608,0.11770790575486413,0.5350868551538436,0.31405772830263023,1,2538.175244797334,3116.494824692872,0.08218524465782939,689.2934080137871,0.00019852812413385473,0.5601294261943368,0.4396720456815291,mid-length|single-roll|high-texture|noisy
5562.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/5562.wav,0,44100,1,2,50154,1.1372789115646258,0.5364625850340136,3705,27363,1.0,0.04944777861237526,20.223355387490162,0.06839072438338684,0.90724568329545,0.528292857997368,1,2216.6091584755054,4333.599606720013,0.09440157976414991,264.69693127060617,0.06898707904073129,0.7714497652839174,0.1595631556753512,mid-length|single-roll|noisy|long-tail|sparse|peaky
5624.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/5624.wav,4,44100,1,2,35818,0.8121995464852608,0.7385714285714285,2809,35380,0.999969482421875,0.1286618709564209,7.772073225645654,0.04813356785883798,0.7404098497961918,0.09065274443017479,1,659.9613731102354,1082.8102198236095,0.003396440172426789,272.14700193423596,0.029807710212379296,0.9554555059787011,0.01473678380891959,mid-length|single-roll|tonal
5649.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/5649.wav,4,44100,1,2,53738,1.2185487528344672,0.844920634920635,2703,39964,1.0,0.12793897092342377,7.81622669607478,0.07970299793438412,0.6243626484052254,0.30661729130224424,3,1441.526614428376,2219.597735049617,0.02904239528966049,254.46176967875255,0.05358721307413448,0.8165510407719181,0.12986174615394752,mid-length
5709.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/5709.wav,4,44100,1,2,46570,1.0560090702947846,0.6748299319727891,2844,32604,1.0,0.11307856440544128,8.843409051555668,0.06734093495673087,0.8018252093622503,0.3609619926991625,2,774.3558657167194,1938.498655915883,0.016530905387671067,217.83266129032256,0.3498099251351012,0.6187307683616612,0.031459306503237666,mid-length|low-heavy
5799.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/5799.wav,0,44100,1,2,53738,1.2185487528344672,0.7720861678004535,5478,39527,1.0,0.06866294890642166,14.563895316568258,0.13660978469211157,0.874334735196695,0.36638877516840973,2,1865.499119706755,3124.94388432566,0.08660688654026648,393.7384357837234,0.14708175383161196,0.6417578511385637,0.21116039502982448,mid-length|noisy
6014.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/6014.wav,0,44100,1,2,50154,1.1372789115646258,0.3948072562358277,3982,21393,1.0,0.046066854149103165,21.707581697750207,0.047315215440751304,0.9593252781433186,0.6528492243888823,1,923.3983295695858,2501.4294002605416,0.026706317890172117,202.63052093504103,0.2959910618219679,0.6464184105916071,0.05759052758642554,mid-length|single-roll|low-heavy|long-tail|sparse|peaky
6026.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/6026.wav,2,44100,1,2,157674,3.575374149659864,3.4811791383219957,4138,157658,1.0,0.04434717819094658,22.54934904075021,0.03290988311251768,0.910016870251278,0.026345497672412677,3,201.55924586671617,478.26946222085854,0.001225263781607557,67.291259765625,0.7774352935427952,0.2186185199984611,0.003946186458743633,sustained|low-heavy|tonal|sparse|peaky
6152.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/6152.wav,4,44100,1,2,21482,0.4871201814058957,0.4231065759637188,2813,21472,0.176422119140625,0.014180603437125683,12.441086863676137,0.07904659932032959,0.49897588678893956,0.13141234521925338,1,655.1716158677411,1133.852556776067,0.0099674283533556,349.79366525537273,0.11688143239510174,0.8551514382411931,0.027967129363705493,mid-length|tonal
6249.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/6249.wav,0,44100,1,2,78826,1.787437641723356,0.47766439909297054,2969,24034,1.0,0.054288461804389954,18.420120349019292,0.2064954012052014,0.9337274503336462,0.7327658386826681,1,1257.2885294205662,1855.0844026048621,0.025121091412142135,389.394730595775,0.04232750748560087,0.8244901010365007,0.13318239147789845,mid-length|single-roll|long-tail|sparse|peaky|buzzy
6377.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/6377.wav,4,44100,1,2,39402,0.8934693877551021,0.8119954648526078,3035,38844,1.0,0.10755441337823868,9.297619396456385,0.07961726859724373,0.8328511243084108,0.09118826455509876,1,621.2820193971687,1086.6869664141004,0.007998740229432068,374.3863274595772,0.1362114734942163,0.8337124191219933,0.03007610738379025,mid-length|single-roll|tonal
673.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/673.wav,4,44100,1,2,89578,2.03124716553288,1.9424943310657596,3391,89055,1.0,0.11970981955528259,8.353533600793668,0.17738928519597666,0.7761392306146598,0.043693764093862386,2,544.8223890458032,1080.0960110433007,0.007265654338995783,193.798828125,0.3888405777038394,0.5705745444468956,0.04058487784926495,mid-length|low-heavy|tonal
6749.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/6749.wav,4,44100,1,2,28650,0.6496598639455783,0.22424036281179138,2876,12765,1.0,0.107425756752491,9.30875453178329,0.18112325037523125,0.8579406631762653,0.6548342059336824,1,640.281691520206,1754.9601643079557,0.009443285140506429,330.003033673779,0.15652741972090342,0.8245106835710007,0.018961896708095942,micro-burst|tonal|long-tail|buzzy
6856.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/6856.wav,4,44100,1,2,28650,0.6496598639455783,0.29931972789115646,2746,15946,1.0,0.10078515112400055,9.922096547433407,0.18852315962162727,0.8714485165794066,0.5392670157068062,1,652.1844425440869,1745.6214437738165,0.013898628505620982,347.45454545454544,0.28036052414995283,0.696701411142279,0.022938064707768366,micro-burst|low-heavy|tonal|long-tail|buzzy
7015.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/7015.wav,4,44100,1,2,32234,0.7309297052154196,0.6019047619047619,2824,29368,0.999969482421875,0.11177597939968109,8.94619298164457,0.19141873235503987,0.8276354160203512,0.17652168517714217,1,632.677846388814,948.2956099423935,0.003947680644176783,259.17721518987344,0.09095221382074097,0.8863829977463747,0.02266478843288426,mid-length|tonal|buzzy
7053.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/7053.wav,0,44100,1,2,35818,0.8121995464852608,0.09891156462585034,16087,20449,0.986572265625,0.04816845431923866,20.481709026543527,0.12256749588184382,0.9425707744709364,0.8782176559271875,1,1148.2607011912983,1615.8317364104382,0.02390601780775177,525.7221458046768,0.05577894612982966,0.854385501768305,0.08983555210186521,micro-burst|single-roll|long-tail|sparse|peaky
7095.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/7095.wav,4,44100,1,2,21482,0.4871201814058957,0.10653061224489796,2818,7516,1.0,0.0895955041050911,11.161274329424494,0.09361761556724547,0.8796666977004003,0.781305278838097,1,934.8792838979565,2436.0636314585026,0.016881783986377023,422.41379310344826,0.14869104312956938,0.8189433507460366,0.032365606124394146,micro-burst|long-tail
7328.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/7328.wav,4,44100,1,2,46570,1.0560090702947846,0.4751927437641723,2855,23811,0.999969482421875,0.10871375352144241,9.19818744207598,0.05600292039768945,0.755615202920335,0.5500107365256603,2,948.702827202017,731.7360278293088,0.00326236519067142,1014.3252529108607,0.018704366949830412,0.9469137612175509,0.03438187183261886,mid-length|tonal|long-tail
7451.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/7451.wav,4,44100,1,2,28650,0.6496598639455783,0.5875510204081633,2739,28650,0.999969482421875,0.10082031041383743,9.918333699998515,0.0872630807358023,0.6843979057591623,0.09560209424083765,2,676.3011332881141,1499.6456178307456,0.012755045704879958,202.53560263980546,0.3823158784799425,0.6015608367491982,0.016123284770859225,mid-length|low-heavy|tonal
857.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/857.wav,4,44100,1,2,71658,1.6248979591836734,0.7128798185941043,13094,44532,1.0,0.0965256616473198,10.359939346012935,0.15563029431876857,0.8289932736051802,0.5612771777052108,2,814.6714305792691,1665.2001703856347,0.012657650969890676,415.2172530059164,0.1764861840506714,0.7991223710477914,0.024391444901537274,mid-length|tonal|long-tail
958.wav,/Users/markhartley/.cache/kagglehub/datasets/alecledoux/fart-recordings-dataset/versions/12/fart_dataset/958.wav,2,44100,1,2,93162,2.112517006802721,2.000566893424036,4193,92418,0.999969482421875,0.06648721545934677,15.040026500031432,0.06424362125782247,0.772643352439836,0.05299370988171148,5,443.11008975569916,749.6560131213568,0.002689434274578202,66.61834716796875,0.45990614483045367,0.5347873770899786,0.005306478079567895,sustained|staccato|low-heavy|tonal
